,players,teams,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
172,Anderson Varejao,CLE,27.0,209.89636363636365,114.80001163636362,50.90909090909091,8.4,8.3,1.3727272727272728,2.5363636363636366,0.12127272727272728,0.24036363636363636,0.1491818181818182,0.5443636363636364,0.07827272727272727
173,Anderson Varejao,GSW,33.5,210.82,123.83061599999999,33.5,1.9500000000000002,2.3,0.7,-4.45,0.10600000000000001,0.20900000000000002,0.1355,0.4755,0.127
174,Andrae Patterson,MIN,23.5,205.74,107.95489599999999,20.0,2.25,1.15,0.30000000000000004,-5.7,0.0785,0.11350000000000002,0.15250000000000002,0.6275,0.0785
175,Andray Blatche,BKN,26.5,210.82,117.93392,77.5,10.75,5.199999999999999,1.25,-0.45,0.10500000000000001,0.2045,0.2575,0.5395000000000001,0.117
176,Andray Blatche,WAS,22.0,210.81999999999996,113.20360342857141,58.42857142857143,8.971428571428572,5.071428571428571,1.3285714285714285,-6.8999999999999995,0.09242857142857143,0.1925714285714286,0.22071428571428572,0.4817142857142857,0.10571428571428572
177,Andre Barrett,CHI,25.0,177.8,78.471416,6.0,1.3,0.8,1.2,-1.1,0.042,0.174,0.18,0.5,0.368
178,Andre Barrett,LAC,26.0,177.8,78.471416,4.0,1.5,0.3,1.8,-32.1,0.0,0.048,0.122,0.51,0.583
179,Andre Barrett,ORL,23.0,177.8,78.471416,38.0,3.1,1.1,1.8,2.1,0.026000000000000002,0.068,0.15,0.446,0.22699999999999998
180,Andre Barrett,TOR,24.0,177.8,78.471416,19.0,4.6,1.3,2.7,-4.7,0.032,0.071,0.188,0.39799999999999996,0.28
181,Andre Brown,CHA,28.0,205.74,111.13004,4.0,1.0,3.0,0.3,-7.9,0.26899999999999996,0.128,0.141,0.254,0.038
182,Andre Brown,MEM,27.0,205.74,111.13004,33.0,3.0,2.8,0.2,-12.2,0.128,0.218,0.172,0.502,0.045
183,Andre Brown,SEA,26.0,205.74,111.13004,38.0,2.4,1.9,0.1,-2.5,0.11900000000000001,0.201,0.183,0.5770000000000001,0.013999999999999999
184,Andre Dawkins,MIA,23.0,195.58,99.336648,4.0,0.8,0.5,0.3,-18.3,0.0,0.071,0.153,0.25,0.077
185,Andre Drummond,CLE,26.0,208.28,126.552168,55.0,17.5,15.3,2.7,-5.5,0.13,0.33899999999999997,0.252,0.5489999999999999,0.135
186,Andre Drummond,DET,22.0,210.0942857142857,125.38578857142855,77.42857142857143,13.9,13.499999999999998,1.1285714285714286,-1.514285714285714,0.15828571428571428,0.31471428571428567,0.20757142857142857,0.5440000000000002,0.05828571428571429
187,Andre Emmett,MEM,22.0,195.58,104.32616,8.0,0.9,0.3,0.0,-16.0,0.0,0.083,0.175,0.42700000000000005,0.0
188,Andre Emmett,NJN,29.0,195.58,104.32616,6.0,2.2,1.0,0.2,-1.9,0.07400000000000001,0.087,0.146,0.618,0.036000000000000004
189,Andre Iguodala,DEN,29.0,198.12,93.89354399999999,80.0,13.0,5.3,5.4,7.4,0.034,0.135,0.188,0.52,0.22399999999999998
190,Andre Iguodala,GSW,32.5,198.12,96.91749066666667,68.83333333333333,7.233333333333334,3.9166666666666665,3.4166666666666665,11.766666666666666,0.030333333333333334,0.1195,0.11916666666666666,0.5725,0.16616666666666668
191,Andre Iguodala,MIA,36.0,198.12,97.52228000000001,12.0,4.8,4.1,1.8,-0.2,0.042,0.149,0.11800000000000001,0.563,0.142
192,Andre Iguodala,PHI,24.5,198.12,93.893544,76.875,15.225000000000001,5.8500000000000005,4.9375,0.6624999999999999,0.033,0.1485,0.194375,0.555625,0.20937500000000003
193,Andre Ingram,LAL,32.5,190.5,86.18248,3.0,6.0,1.75,1.75,11.85,0.037500000000000006,0.0625,0.16,0.3275,0.0745
194,Andre Miller,CLE,25.0,187.96,91.171992,81.66666666666667,14.466666666666667,4.166666666666667,8.233333333333334,-1.3333333333333333,0.042666666666666665,0.10466666666666667,0.22633333333333336,0.532,0.41966666666666663
195,Andre Miller,DEN,32.0,187.96,91.171992,78.8,12.28,3.8199999999999994,6.76,3.7599999999999993,0.04,0.098,0.1972,0.5344,0.32880000000000004
196,Andre Miller,LAC,27.0,187.96,90.7184,80.0,13.6,4.0,6.7,-5.3,0.033,0.08900000000000001,0.201,0.495,0.309
197,Andre Miller,PHI,32.0,187.96,90.71840000000002,81.33333333333333,15.566666666666668,4.3,7.066666666666666,-0.3,0.042333333333333334,0.09600000000000002,0.21166666666666667,0.535,0.315
198,Andre Miller,POR,34.5,187.96,90.7184,81.5,13.35,3.45,6.2,5.800000000000001,0.042,0.095,0.22449999999999998,0.5295000000000001,0.322
199,Andre Miller,SAC,39.0,187.96,90.7184,81.0,4.4,1.9,3.5,-4.4,0.036000000000000004,0.105,0.155,0.5479999999999999,0.35200000000000004
200,Andre Miller,SAS,40.0,190.5,90.7184,39.0,3.7,1.3,2.2,5.1,0.036000000000000004,0.10099999999999999,0.162,0.6,0.276
201,Andre Miller,WAS,38.0,187.96,90.7184,58.0,4.9,2.2,3.4,3.6,0.034,0.113,0.152,0.534,0.307
202,Andre Owens,IND,27.0,193.04,90.7184,31.0,4.0,1.5,1.5,-0.4,0.038,0.09300000000000001,0.163,0.504,0.18
203,Andre Owens,UTA,25.0,193.04,90.7184,23.0,3.0,0.9,0.3,-10.0,0.054000000000000006,0.062,0.203,0.42100000000000004,0.079
204,Andre Roberson,OKC,24.0,200.66,95.25431999999999,59.0,4.34,3.9199999999999995,0.86,6.6800000000000015,0.0676,0.13479999999999998,0.094,0.53,0.0538
205,Andrea Bargnani,BKN,30.0,213.36,111.13004,46.0,6.6,2.1,0.4,-15.7,0.047,0.135,0.23399999999999999,0.5,0.051
206,Andrea Bargnani,NYK,28.5,213.36,112.26401999999999,35.5,14.05,4.85,1.35,-11.85,0.051000000000000004,0.15000000000000002,0.2425,0.5185,0.091
207,Andrea Bargnani,TOR,24.0,213.36000000000007,114.17558628571429,61.857142857142854,15.428571428571427,4.785714285714286,1.3142857142857143,-2.542857142857143,0.03471428571428572,0.15100000000000002,0.24457142857142858,0.5292857142857142,0.07214285714285713
208,Andreas Glyniadakis,SEA,25.0,215.9,127.00576000000001,13.0,1.3,0.6,0.1,-20.4,0.031,0.09,0.154,0.475,0.02
209,Andrei Kirilenko,BKN,33.5,205.74,106.59411999999999,26.0,2.7,2.1500000000000004,0.8500000000000001,-21.2,0.07100000000000001,0.14500000000000002,0.11800000000000001,0.377,0.0845
210,Andrei Kirilenko,MIN,32.0,205.74,106.59411999999999,64.0,12.4,5.7,2.8,-1.4,0.057,0.153,0.17300000000000001,0.59,0.14400000000000002
211,Andrei Kirilenko,UTA,25.5,205.74,100.92421999999999,68.1,12.46,5.640000000000001,2.8600000000000003,3.5100000000000002,0.0713,0.1459,0.1888,0.573,0.14750000000000002
212,Andres Nocioni,CHI,26.5,200.66,102.0582,74.5,12.175,5.199999999999999,1.3,-1.2,0.0365,0.1965,0.22375,0.5445,0.08950000000000001
213,Andres Nocioni,PHI,31.5,200.66,102.0582,32.5,3.8,2.2,0.45,-10.65,0.0215,0.223,0.212,0.43999999999999995,0.0545
214,Andres Nocioni,SAC,29.5,200.66,102.0582,75.5,9.95,3.9,1.15,-3.1999999999999997,0.028,0.16399999999999998,0.20350000000000001,0.5295000000000001,0.079
215,Andrew Bogut,CLE,32.0,213.36,117.93392,27.0,2.9,8.1,1.8,-1.7,0.10300000000000001,0.32,0.106,0.46,0.133
216,Andrew Bogut,GSW,30.4,213.36000000000004,117.93391999999999,49.4,5.659999999999999,7.56,1.9600000000000002,9.32,0.10179999999999997,0.2678,0.1312,0.5568000000000001,0.1212
217,Andrew Bogut,LAL,33.0,213.36,117.93392,24.0,1.5,3.3,0.6,-5.1,0.10400000000000001,0.223,0.085,0.696,0.099
218,Andrew Bogut,MIL,24.0,213.36000000000007,115.98995428571428,58.285714285714285,12.528571428571428,9.35714285714286,2.3285714285714287,0.45714285714285724,0.09671428571428572,0.24071428571428571,0.19514285714285715,0.5342857142857143,0.12185714285714286
219,Andrew Bynum,IND,26.0,213.36,129.27372,26.0,8.7,5.6,1.1,-11.8,0.10800000000000001,0.198,0.24,0.456,0.099
220,Andrew Bynum,LAL,21.0,213.36000000000007,127.97774285714287,56.0,11.685714285714285,7.8999999999999995,1.1714285714285715,3.9142857142857146,0.11057142857142857,0.2192857142857143,0.1891428571428571,0.5788571428571428,0.072
221,Andrew DeClercq,BOS,25.0,208.28,104.32616,81.0,5.4,4.8,0.7,-3.4,0.126,0.179,0.14300000000000002,0.53,0.061
222,Andrew DeClercq,CLE,26.5,208.28,104.32616,64.5,7.25,5.4,0.7,-2.6,0.10250000000000001,0.1725,0.1575,0.5395,0.0495
223,Andrew DeClercq,GSW,24.0,208.28,104.32616,71.0,5.3,4.2,0.5,-5.6,0.132,0.198,0.17300000000000001,0.552,0.05
224,Andrew DeClercq,ORL,30.0,208.28000000000003,115.66596000000001,56.8,3.12,3.2800000000000002,0.44000000000000006,-1.0199999999999998,0.125,0.1556,0.124,0.5136000000000001,0.043800000000000006
225,Andrew Gaze,SAS,33.0,200.66,92.98635999999999,19.0,1.1,0.3,0.3,27.4,0.038,0.048,0.20600000000000002,0.42,0.182
226,Andrew Goudelock,HOU,27.0,190.5,90.7184,8.0,2.8,0.3,0.5,13.6,0.024,0.015,0.243,0.506,0.11800000000000001
227,Andrew Goudelock,LAL,23.5,190.5,90.7184,20.5,2.2,0.9,0.25,-46.25,0.0625,0.034,0.1925,0.244,0.0425
228,Andrew Harrison,MEM,22.5,198.12,96.615096,64.0,7.7,2.0999999999999996,3.0,-3.8,0.017,0.0875,0.1795,0.5055000000000001,0.2155
229,Andrew Harrison,NOP,24.0,198.12,96.615096,17.0,3.2,1.2,1.4,-5.5,0.032,0.07400000000000001,0.171,0.44299999999999995,0.19399999999999998
230,Andrew Lang,CHI,33.0,210.82,111.13004,21.0,3.8,4.4,0.6,-7.1,0.096,0.196,0.155,0.36700000000000005,0.057999999999999996
231,Andrew Lang,MIL,31.5,210.82,123.60381999999998,54.5,4.0,4.0,0.4,-6.6,0.0945,0.1785,0.1275,0.475,0.035500000000000004
232,Andrew Lang,NYK,34.0,210.82,124.7378,19.0,3.1,3.2,0.2,0.7,0.076,0.198,0.14,0.44,0.021
233,Andrew Nicholson,BKN,27.0,205.74,113.398,38.0,2.6,1.6,0.3,-17.6,0.05,0.156,0.17800000000000002,0.42700000000000005,0.047
234,Andrew Nicholson,ORL,24.5,205.74,113.398,61.75,6.324999999999999,3.125,0.475,-4.8500000000000005,0.0495,0.18175000000000002,0.20975,0.524,0.056249999999999994
235,Andrew White III,ATL,25.0,200.66,95.25431999999999,15.0,4.6,2.3,0.4,-18.6,0.016,0.133,0.16,0.461,0.05
236,Andrew Wiggins,GSW,25.0,200.66,89.357624,53.0,21.8,5.1,3.7,-4.7,0.033,0.111,0.26899999999999996,0.535,0.18
237,Andrew Wiggins,MIN,22.0,203.2,90.0833712,80.0,19.4,4.28,2.1799999999999997,-1.8599999999999999,0.0382,0.09,0.25020000000000003,0.5184,0.09740000000000001
238,Andris Biedrins,GSW,23.0,211.66666666666666,109.06367644444445,56.666666666666664,5.722222222222222,6.666666666666667,0.9111111111111112,-1.788888888888889,0.11055555555555555,0.23644444444444446,0.10966666666666668,0.5668888888888889,0.05811111111111111
239,Andris Biedrins,UTA,28.0,213.36,113.398,6.0,0.5,2.8,0.0,-6.3,0.047,0.33299999999999996,0.053,0.41200000000000003,0.0
240,Andy Panko,ATL,23.0,205.74,111.13004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Andy Rautins,NYK,24.0,193.04,86.18248,5.0,1.6,0.2,0.6,-18.8,0.0,0.048,0.278,0.508,0.25
242,Anfernee Hardaway,MIA,36.0,200.66,97.52228000000001,16.0,3.8,2.2,2.2,-4.8,0.011000000000000001,0.11199999999999999,0.11199999999999999,0.469,0.17300000000000001
243,Anfernee Hardaway,NYK,33.0,200.66,97.52228000000001,39.0,6.333333333333333,2.9,2.1,-0.7999999999999998,0.02066666666666667,0.131,0.16433333333333333,0.42933333333333334,0.152
244,Anfernee Hardaway,ORL,26.0,200.66,97.52228000000001,42.666666666666664,17.566666666666666,4.733333333333333,4.833333333333333,0.3999999999999999,0.03333333333333333,0.11533333333333334,0.25033333333333335,0.507,0.24466666666666667
245,Anfernee Hardaway,PHX,29.5,200.66,97.52228000000001,50.5,12.325000000000001,4.775,4.324999999999999,1.0750000000000002,0.04475,0.12325,0.19874999999999998,0.49924999999999997,0.21875
246,Anfernee Simons,POR,20.0,191.76999999999998,83.00733600000001,42.0,6.35,1.5,1.1,-13.200000000000001,0.019000000000000003,0.07350000000000001,0.212,0.5195000000000001,0.118
247,Angel Delgado,LAC,24.0,208.28,111.13004,2.0,1.5,2.0,0.0,7.0,0.083,0.14300000000000002,0.15,0.255,0.0
248,Ansu Sesay,GSW,28.0,205.74,102.0582,16.0,3.1,2.4,0.8,-10.4,0.142,0.168,0.2,0.466,0.179
249,Ansu Sesay,SEA,26.0,205.74,102.0582,37.0,4.0,1.8,0.5666666666666667,-4.933333333333333,0.078,0.107,0.17066666666666666,0.48566666666666664,0.08166666666666667
250,Antawn Jamison,CLE,35.0,205.74,106.59411999999999,62.333333333333336,17.96666666666667,7.133333333333334,1.6666666666666667,-5.8999999999999995,0.05833333333333333,0.18166666666666667,0.25,0.5086666666666667,0.08666666666666667
251,Antawn Jamison,DAL,28.0,205.74,102.0582,82.0,14.8,6.3,0.9,6.1,0.10400000000000001,0.135,0.20600000000000002,0.581,0.047
252,Antawn Jamison,GSW,25.0,205.74,101.151016,67.2,19.2,7.44,1.7399999999999998,-5.94,0.089,0.14,0.2466,0.508,0.0864
253,Antawn Jamison,LAC,38.0,205.74,106.59411999999999,22.0,3.8,2.5,0.3,11.0,0.038,0.204,0.203,0.408,0.047
254,Antawn Jamison,LAL,37.0,205.74,106.59411999999999,76.0,9.4,4.8,0.7,2.3,0.075,0.16699999999999998,0.188,0.561,0.051
255,Antawn Jamison,WAS,31.0,205.74,106.14052799999999,76.0,20.700000000000003,8.799999999999999,1.9,-0.46000000000000013,0.0656,0.2012,0.2426,0.5286,0.08560000000000001
256,Ante Zizic,CLE,22.0,209.97333333333333,116.42194666666667,37.666666666666664,5.3,3.4333333333333336,0.46666666666666673,-3.9,0.09766666666666667,0.19433333333333333,0.17233333333333334,0.6443333333333333,0.050666666666666665
257,Anthony Avent,LAC,30.0,205.74,108.86208,49.0,1.7,1.5,0.2,-11.9,0.062,0.155,0.154,0.368,0.046
258,Anthony Avent,UTA,29.0,205.74,106.59411999999999,5.0,1.8,2.4,0.2,5.4,0.17800000000000002,0.1,0.20199999999999999,0.324,0.043
259,Anthony Bennett,BKN,24.0,203.2,106.59411999999999,23.0,5.0,3.4,0.5,-10.6,0.10400000000000001,0.207,0.191,0.5329999999999999,0.075
260,Anthony Bennett,CLE,21.0,203.2,117.480328,52.0,4.2,3.0,0.3,-6.1,0.077,0.18600000000000003,0.198,0.425,0.043
261,Anthony Bennett,MIN,22.0,203.2,111.13004,57.0,5.2,3.8,0.8,-16.5,0.062,0.22899999999999998,0.17600000000000002,0.45799999999999996,0.087
262,Anthony Bennett,TOR,23.0,203.2,111.13004,19.0,1.5,1.2,0.0,-12.5,0.064,0.293,0.18100000000000002,0.446,0.0
263,Anthony Bowie,NYK,34.0,198.12,90.7184,27.0,2.8,1.0,0.4,-2.2,0.049,0.094,0.151,0.586,0.078
264,Anthony Brown,LAL,23.0,200.66,95.25431999999999,29.0,4.0,2.4,0.7,-4.3,0.015,0.11599999999999999,0.11,0.42700000000000005,0.048
265,Anthony Brown,MIN,25.0,200.66,101.604608,1.0,3.0,0.0,1.0,30.0,0.0,0.0,0.1,1.5,0.33299999999999996
266,Anthony Brown,ORL,24.0,200.66,95.707912,11.0,3.9,3.0,0.7,1.3,0.048,0.163,0.158,0.43,0.08
267,Anthony Carter,DEN,33.5,187.96,88.45044,51.0,4.8500000000000005,2.15,4.675,2.225,0.0165,0.09,0.1405,0.4695,0.314
268,Anthony Carter,MIA,26.5,186.69,87.31646,61.5,5.275,2.3,4.324999999999999,-2.9000000000000004,0.025500000000000002,0.096,0.17625000000000002,0.4075,0.33475
269,Anthony Carter,MIN,30.5,187.96,88.45044,55.5,3.0,1.2,2.3,-0.19999999999999996,0.019000000000000003,0.098,0.16599999999999998,0.4595,0.31599999999999995
270,Anthony Carter,NYK,36.0,187.96,88.45044,33.0,3.3,1.5,2.1,1.1,0.018000000000000002,0.109,0.14400000000000002,0.502,0.23399999999999999
271,Anthony Carter,SAS,29.0,187.96,88.45044,5.0,4.4,2.2,2.4,3.8,0.026000000000000002,0.102,0.253,0.297,0.27899999999999997
272,Anthony Carter,TOR,37.0,185.42,86.18248,24.0,2.0,1.4,1.4,-8.9,0.028999999999999998,0.151,0.165,0.409,0.29600000000000004
273,Anthony Davis,LAL,26.0,208.28,114.758776,53.0,26.6,9.5,3.2,6.8,0.065,0.198,0.287,0.613,0.15
274,Anthony Davis,NOH,20.0,208.28,99.79024,64.0,13.5,8.2,1.0,-5.5,0.106,0.23600000000000002,0.215,0.5589999999999999,0.06
275,Anthony Davis,NOP,23.5,208.70333333333335,109.769264,67.0,25.25,10.9,2.3333333333333335,1.4666666666666666,0.07866666666666668,0.24450000000000002,0.28816666666666674,0.5868333333333333,0.1145
276,Anthony Goldwire,DEN,26.666666666666668,187.96,82.553744,54.0,6.599999999999999,1.2666666666666668,2.933333333333333,-8.033333333333333,0.012333333333333333,0.06333333333333334,0.18433333333333332,0.508,0.269
277,Anthony Goldwire,LAC,34.0,187.96,82.553744,3.0,0.7,0.3,0.7,-0.7,0.0,0.077,0.179,0.14300000000000002,0.182
278,Anthony Goldwire,MIL,33.0,187.96,82.553744,33.0,5.2,1.8,2.4,-4.1,0.023,0.11,0.14800000000000002,0.575,0.252
279,Anthony Goldwire,NJN,32.0,187.96,82.553744,11.0,1.5,0.6,1.0,5.6,0.013000000000000001,0.08800000000000001,0.146,0.379,0.21600000000000003
280,Anthony Goldwire,WAS,31.0,187.96,82.553744,15.0,1.7,0.4,0.3,-20.8,0.0,0.077,0.184,0.445,0.1
281,Anthony Grundy,ATL,27.0,190.5,83.91452,12.0,4.3,1.4,0.8,10.7,0.011000000000000001,0.14400000000000002,0.22,0.589,0.13
282,Anthony Johnson,ATL,28.0,190.5,87.31646,58.0,5.15,1.5,2.6,-3.4499999999999997,0.021500000000000002,0.07450000000000001,0.16799999999999998,0.47350000000000003,0.249
283,Anthony Johnson,CLE,26.0,190.5,86.18248,53.0,2.5,0.8,1.5,-10.8,0.021,0.084,0.17600000000000002,0.39,0.266
284,Anthony Johnson,IND,30.0,190.5,87.69445333333333,70.33333333333333,7.933333333333334,2.2666666666666666,3.9666666666666663,1.2333333333333334,0.020666666666666667,0.084,0.16966666666666666,0.5143333333333334,0.27299999999999996
285,Anthony Johnson,NJN,27.5,190.5,86.18248,50.0,3.4499999999999997,1.05,1.35,2.8,0.026000000000000002,0.07650000000000001,0.165,0.48850000000000005,0.203
286,Anthony Johnson,ORL,31.333333333333332,190.5,87.69445333333334,55.666666666666664,4.1000000000000005,1.4000000000000001,1.9333333333333333,2.6999999999999997,0.028,0.08266666666666668,0.15533333333333335,0.49099999999999994,0.213
287,Anthony Johnson,SAC,28.0,190.5,87.31646,73.0,6.55,2.1,4.05,-5.55,0.021,0.0735,0.14500000000000002,0.47700000000000004,0.245
288,Anthony Mason,CHH,31.333333333333332,203.19999999999996,116.42194666666666,78.66666666666667,13.533333333333333,10.033333333333333,4.8,2.766666666666667,0.06566666666666666,0.2273333333333333,0.162,0.5656666666666667,0.19133333333333336
289,Anthony Mason,MIA,34.0,203.2,115.66596000000001,80.0,16.1,9.6,3.1,2.2,0.062,0.223,0.201,0.555,0.14400000000000002
290,Anthony Mason,MIL,35.5,203.2,115.66596000000001,73.5,8.4,7.15,3.7,-1.4,0.0495,0.184,0.122,0.534,0.156
291,Anthony Miller,ATL,28.0,205.74,115.66596,13.333333333333334,1.3666666666666665,3.1333333333333333,0.19999999999999998,-10.6,0.08533333333333333,0.34800000000000003,0.149,0.4126666666666667,0.09000000000000001
292,Anthony Miller,HOU,27.5,205.74,115.66596000000001,32.0,3.05,3.5,0.35,7.300000000000001,0.1235,0.211,0.1335,0.523,0.047
293,Anthony Miller,PHI,29.0,205.74,115.66596000000001,4.0,0.5,0.5,0.0,-45.9,0.0,0.28600000000000003,0.133,0.5,0.0
294,Anthony Morrow,CHI,31.0,195.58,95.25431999999999,49.0,5.5,0.6,0.5,-1.8,0.018000000000000002,0.03,0.161,0.505,0.052000000000000005
295,Anthony Morrow,DAL,27.0,195.58,95.25431999999999,41.0,4.0,0.7,0.3,-6.9,0.033,0.066,0.19699999999999998,0.53,0.057999999999999996
296,Anthony Morrow,GSW,23.5,195.58,95.25431999999999,68.0,11.55,3.4,1.35,-2.25,0.0445,0.0985,0.177,0.5925,0.078
297,Anthony Morrow,NJN,25.5,195.58,95.25431999999999,60.0,12.6,2.5,1.1,-5.0,0.022,0.08000000000000002,0.197,0.552,0.064
298,Anthony Morrow,NOP,28.0,195.58,95.25431999999999,76.0,8.4,1.8,0.8,-0.4,0.023,0.092,0.193,0.57,0.069
299,Anthony Morrow,OKC,29.5,195.58,95.25431999999999,71.0,8.149999999999999,1.75,0.6000000000000001,4.2,0.018500000000000003,0.075,0.16749999999999998,0.5734999999999999,0.043500000000000004
300,Anthony Parker,CLE,36.0,198.12,96.01030666666666,68.0,7.6000000000000005,2.866666666666667,2.4333333333333336,-2.9666666666666663,0.014333333333333335,0.10733333333333334,0.135,0.5346666666666667,0.13433333333333333
301,Anthony Parker,ORL,25.0,198.12,97.52228000000001,16.0,3.6,1.7,0.6,-7.3,0.03,0.11900000000000001,0.162,0.461,0.083
302,Anthony Parker,PHI,23.5,198.12,97.52228000000001,19.5,1.45,0.35,0.25,16.65,0.020499999999999997,0.053,0.1775,0.7505,0.0895
303,Anthony Parker,TOR,33.0,198.12,97.52228000000001,78.33333333333333,11.866666666666665,4.0,2.566666666666667,3.266666666666667,0.024333333333333332,0.119,0.16566666666666666,0.5666666666666667,0.12
304,Anthony Peeler,MIN,30.5,193.04,94.34713599999999,64.5,9.816666666666668,2.8333333333333335,2.766666666666667,1.1500000000000001,0.028166666666666663,0.08916666666666667,0.17433333333333334,0.5080000000000001,0.1486666666666667
305,Anthony Peeler,SAC,34.0,193.04,94.34713599999999,75.0,5.7,2.0,1.6,4.9,0.025,0.095,0.147,0.575,0.139
306,Anthony Peeler,VAN,27.0,193.04,94.34713599999999,72.0,14.5,3.4,3.6,-10.4,0.027000000000000003,0.096,0.248,0.48700000000000004,0.20800000000000002
307,Anthony Peeler,WAS,35.0,193.04,94.34713599999999,40.0,3.8,1.6,1.4,-12.1,0.027999999999999997,0.11699999999999999,0.157,0.484,0.18
308,Anthony Randolph,DEN,23.5,210.82,102.0582,41.0,4.25,2.5999999999999996,0.5,-3.3499999999999996,0.07200000000000001,0.20550000000000002,0.2095,0.5165,0.07900000000000001
309,Anthony Randolph,GSW,19.5,208.28,95.25431999999999,48.0,9.75,6.15,1.05,-4.9,0.11699999999999999,0.22049999999999997,0.22499999999999998,0.5135000000000001,0.07750000000000001
310,Anthony Randolph,MIN,21.5,210.82,102.0582,37.0,7.5,3.8,0.7,-6.949999999999999,0.08549999999999999,0.198,0.2505,0.5185,0.0845
311,Anthony Roberson,CHI,26.0,187.96,81.64656,29.0,4.1,0.8,0.7,-11.5,0.022000000000000002,0.066,0.20600000000000002,0.48700000000000004,0.124
312,Anthony Roberson,GSW,24.0,187.96,85.275296,20.0,5.6,1.1,0.5,-14.6,0.009000000000000001,0.091,0.221,0.527,0.071
313,Anthony Roberson,MEM,23.0,187.96,81.64656,16.0,2.2,0.4,0.3,4.9,0.0,0.069,0.20600000000000002,0.5489999999999999,0.122
314,Anthony Tolliver,ATL,28.0,203.2,108.86208,62.0,4.1,2.5,0.5,-1.3,0.036000000000000004,0.14300000000000002,0.132,0.531,0.052000000000000005
315,Anthony Tolliver,CHA,29.0,203.2,108.86208,64.0,6.1,2.6,0.7,2.0,0.027999999999999997,0.11900000000000001,0.122,0.605,0.049
316,Anthony Tolliver,DET,31.333333333333332,203.19999999999996,108.86208,75.66666666666667,6.833333333333333,3.1333333333333333,0.8666666666666667,1.1333333333333333,0.032,0.13999999999999999,0.13933333333333334,0.5916666666666667,0.065
317,Anthony Tolliver,GSW,25.0,205.74,110.22285600000001,46.0,11.7,7.0,1.9,-0.3,0.063,0.183,0.16699999999999998,0.531,0.084
318,Anthony Tolliver,MEM,34.0,203.2,108.86208,46.0,3.5,2.9,0.7,-7.0,0.037000000000000005,0.135,0.11,0.493,0.061
319,Anthony Tolliver,MIN,29.0,204.04666666666665,110.82764533333334,60.333333333333336,5.266666666666667,3.4,0.8000000000000002,-3.266666666666667,0.05000000000000001,0.15000000000000002,0.12566666666666668,0.5533333333333333,0.063
320,Anthony Tolliver,SAC,32.0,203.2,108.86208,65.0,7.1,3.6,1.2,-4.8,0.040999999999999995,0.14800000000000002,0.135,0.595,0.077
321,Anthony Tolliver,SAS,24.0,203.2,108.86208,19.0,2.7,2.2,0.9,-0.6,0.063,0.171,0.172,0.375,0.134
322,Antoine Carr,HOU,37.0,205.74,122.46983999999999,18.0,2.6,1.7,0.5,-6.4,0.065,0.151,0.198,0.42700000000000005,0.107
323,Antoine Carr,UTA,35.5,205.74,119.06790000000001,74.0,6.550000000000001,2.2,0.8,3.35,0.052000000000000005,0.10450000000000001,0.1955,0.5175000000000001,0.082
324,Antoine Carr,VAN,38.0,205.74,102.0582,21.0,3.2,1.5,0.3,-18.8,0.047,0.129,0.168,0.47700000000000004,0.063
325,Antoine Rigaudeau,DAL,31.0,200.66,95.25431999999999,11.0,1.5,0.7,0.5,-33.7,0.044000000000000004,0.055,0.21100000000000002,0.243,0.128
326,Antoine Walker,BOS,23.625,205.74,109.939361,75.625,20.474999999999998,8.700000000000001,4.0,-3.2375,0.06675,0.19462499999999996,0.27725,0.483125,0.1885
327,Antoine Walker,DAL,27.0,205.74,111.13004,82.0,14.0,8.3,4.5,2.6,0.07200000000000001,0.19,0.217,0.475,0.195
328,Antoine Walker,MIA,29.5,205.74,111.13004,80.0,10.35,4.699999999999999,1.85,1.95,0.058499999999999996,0.16199999999999998,0.22699999999999998,0.493,0.1255
